Date,value,volume,time,tuesday,wednesday,thursday,friday,month_cos_embed,month_sin_embed,day_cos_embed,day_sin_embed
2015-01-22,13.441332817077637,61753500,1149,0,0,1,0,1.0,0.0,-0.44039415155763423,-0.8978045395707417
2015-01-23,13.419333457946777,51579000,1150,0,0,0,1,1.0,0.0,-0.2506525322587213,-0.9680771188662041
2015-01-26,13.770000457763672,48517500,1151,0,0,0,0,1.0,0.0,0.3473052528448203,-0.9377521321470804
2015-01-27,13.732000350952148,41715000,1152,1,0,0,0,1.0,0.0,0.5289640103269624,-0.848644257494751
2015-01-28,13.291333198547363,47244000,1153,0,1,0,0,1.0,0.0,0.6889669190756865,-0.72479278722912
2015-01-29,13.680000305175781,53221500,1154,0,0,1,0,1.0,0.0,0.8207634412072763,-0.5712682150947924
2015-01-30,13.573332786560059,45105000,1155,0,0,0,1,1.0,0.0,0.9189578116202306,-0.3943558551133187
2015-02-02,14.062666893005371,62238000,1156,0,0,0,0,0.8660254037844387,0.49999999999999994,0.9749279121818236,0.2225209339563144
2015-02-03,14.557332992553711,72393000,1157,1,0,0,0,0.8660254037844387,0.49999999999999994,0.9009688679024191,0.4338837391175581
2015-02-04,14.569999694824219,49581000,1158,0,1,0,0,0.8660254037844387,0.49999999999999994,0.7818314824680298,0.6234898018587335
2015-02-05,14.732666969299316,52843500,1159,0,0,1,0,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
2015-02-06,14.490667343139648,48658500,1160,0,0,0,1,0.8660254037844387,0.49999999999999994,0.4338837391175582,0.9009688679024191
2015-02-09,14.498666763305664,52086000,1161,0,0,0,0,0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236
2015-02-10,14.419333457946777,80857500,1162,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.43388373911755806,0.9009688679024191
2015-02-11,14.186667442321777,146536500,1163,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.6234898018587335,0.7818314824680299
2015-02-12,13.525333404541016,234744000,1164,0,0,1,0,0.8660254037844387,0.49999999999999994,-0.7818314824680295,0.6234898018587339
2015-02-13,13.584667205810547,92865000,1165,0,0,0,1,0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823
2015-02-17,13.623332977294922,59694000,1166,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558
2015-02-18,13.630666732788086,40704000,1167,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.7818314824680296,-0.6234898018587338
2015-02-19,14.11400032043457,77311500,1168,0,0,1,0,0.8660254037844387,0.49999999999999994,-0.6234898018587337,-0.7818314824680297
2015-02-20,14.473999977111816,89731500,1169,0,0,0,1,0.8660254037844387,0.49999999999999994,-0.4338837391175583,-0.900968867902419
2015-02-23,13.822667121887207,127497000,1170,0,0,0,0,0.8660254037844387,0.49999999999999994,0.22252093395631334,-0.9749279121818238
2015-02-24,13.607333183288574,99054000,1171,1,0,0,0,0.8660254037844387,0.49999999999999994,0.43388373911755795,-0.9009688679024193
2015-02-25,13.583999633789062,58642500,1172,0,1,0,0,0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299
2015-02-26,13.812666893005371,97093500,1173,0,0,1,0,0.8660254037844387,0.49999999999999994,0.7818314824680297,-0.6234898018587337
2015-02-27,13.555999755859375,58231500,1174,0,0,0,1,0.8660254037844387,0.49999999999999994,0.9009688679024194,-0.4338837391175575
2015-03-02,13.155332565307617,118831500,1175,0,0,0,0,0.5000000000000001,0.8660254037844386,0.9795299412524945,0.20129852008866006
2015-03-03,13.303999900817871,66484500,1176,1,0,0,0,0.5000000000000001,0.8660254037844386,0.9189578116202306,0.39435585511331855
2015-03-04,13.496000289916992,63330000,1177,0,1,0,0,0.5000000000000001,0.8660254037844386,0.8207634412072763,0.5712682150947923
2015-03-05,13.375332832336426,73155000,1178,0,0,1,0,0.5000000000000001,0.8660254037844386,0.6889669190756866,0.7247927872291199
2015-03-06,12.925333023071289,100686000,1179,0,0,0,1,0.5000000000000001,0.8660254037844386,0.5289640103269624,0.8486442574947509
2015-03-09,12.725333213806152,101050500,1180,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.05064916883871264,0.9987165071710528
2015-03-10,12.687999725341797,83695500,1181,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.2506525322587204,0.9680771188662043
2015-03-11,12.916000366210938,74623500,1182,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.4403941515576344,0.8978045395707416
2015-03-12,12.73799991607666,62239500,1183,0,0,1,0,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
2015-03-13,12.578666687011719,81514500,1184,0,0,0,1,0.5000000000000001,0.8660254037844386,-0.7587581226927909,0.6513724827222223
2015-03-16,13.046667098999023,84432000,1185,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.994869323391895,0.10116832198743272
2015-03-17,12.982000350952148,73411500,1186,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.9948693233918952,-0.10116832198743204
2015-03-18,13.380666732788086,72313500,1187,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.9541392564000488,-0.2993631229733582
2015-03-19,13.043333053588867,127128000,1188,0,0,1,0,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
2015-03-20,13.20533275604248,64042500,1189,0,0,0,1,0.5000000000000001,0.8660254037844386,-0.7587581226927911,-0.651372482722222
2015-03-23,13.308667182922363,39474000,1190,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.2506525322587213,-0.9680771188662041
2015-03-24,13.447999954223633,54748500,1191,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.05064916883871355,-0.9987165071710528
2015-03-25,12.953332901000977,85956000,1192,0,1,0,0,0.5000000000000001,0.8660254037844386,0.15142777750457667,-0.9884683243281114
2015-03-26,12.694000244140625,61920000,1193,0,0,1,0,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
2015-03-27,12.333333015441895,129073500,1194,0,0,0,1,0.5000000000000001,0.8660254037844386,0.5289640103269624,-0.848644257494751
2015-03-30,12.704667091369629,151342500,1195,0,0,0,0,0.5000000000000001,0.8660254037844386,0.9189578116202306,-0.3943558551133187
2015-03-31,12.584667205810547,75399000,1196,1,0,0,0,0.5000000000000001,0.8660254037844386,0.9795299412524943,-0.20129852008866114
2015-04-01,12.505999565124512,56919000,1197,0,1,0,0,6.123233995736766e-17,1.0,1.0,0.0
2015-04-02,12.733332633972168,75156000,1198,0,0,1,0,6.123233995736766e-17,1.0,0.9781476007338057,0.20791169081775931
2015-04-06,13.539999961853027,186837000,1199,0,0,0,0,6.123233995736766e-17,1.0,0.5000000000000001,0.8660254037844386
2015-04-07,13.550000190734863,65218500,1200,1,0,0,0,6.123233995736766e-17,1.0,0.30901699437494745,0.9510565162951535
2015-04-08,13.844667434692383,94546500,1201,0,1,0,0,6.123233995736766e-17,1.0,0.10452846326765346,0.9945218953682733
2015-04-09,14.005999565124512,57003000,1202,0,0,1,0,6.123233995736766e-17,1.0,-0.10452846326765333,0.9945218953682734
2015-04-10,14.0600004196167,61015500,1203,0,0,0,1,6.123233995736766e-17,1.0,-0.30901699437494734,0.9510565162951536
2015-04-13,13.985333442687988,56373000,1204,0,0,0,0,6.123233995736766e-17,1.0,-0.8090169943749473,0.5877852522924732
2015-04-14,13.830666542053223,45390000,1205,1,0,0,0,6.123233995736766e-17,1.0,-0.913545457642601,0.40673664307580004
2015-04-15,13.85533332824707,29286000,1206,0,1,0,0,6.123233995736766e-17,1.0,-0.9781476007338057,0.20791169081775931
2015-04-16,13.779999732971191,24886500,1207,0,0,1,0,6.123233995736766e-17,1.0,-1.0,5.66553889764798e-16
2015-04-17,13.78600025177002,37048500,1208,0,0,0,1,6.123233995736766e-17,1.0,-0.9781476007338057,-0.20791169081775907
2015-04-20,13.684666633605957,38389500,1209,0,0,0,0,6.123233995736766e-17,1.0,-0.6691306063588585,-0.743144825477394
2015-04-21,13.96066665649414,51487500,1210,1,0,0,0,6.123233995736766e-17,1.0,-0.5000000000000004,-0.8660254037844384
2015-04-22,14.629332542419434,117945000,1211,0,1,0,0,6.123233995736766e-17,1.0,-0.30901699437494756,-0.9510565162951535
2015-04-23,14.573332786560059,66168000,1212,0,0,1,0,6.123233995736766e-17,1.0,-0.10452846326765423,-0.9945218953682733
2015-04-24,14.562000274658203,36417000,1213,0,0,0,1,6.123233995736766e-17,1.0,0.10452846326765299,-0.9945218953682734
2015-04-27,15.436667442321777,175089000,1214,0,0,0,0,6.123233995736766e-17,1.0,0.6691306063588585,-0.743144825477394
2015-04-28,15.36533260345459,91281000,1215,1,0,0,0,6.123233995736766e-17,1.0,0.8090169943749473,-0.5877852522924734
2015-04-29,15.49666690826416,59041500,1216,0,1,0,0,6.123233995736766e-17,1.0,0.913545457642601,-0.40673664307580015
2015-04-30,15.069999694824219,58678500,1217,0,0,1,0,6.123233995736766e-17,1.0,0.9781476007338057,-0.20791169081775898
2015-05-01,15.0686674118042,79225500,1218,0,0,0,1,-0.4999999999999998,0.8660254037844387,1.0,0.0
2015-05-04,15.36733341217041,66519000,1219,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.8207634412072763,0.5712682150947923
2015-05-05,15.529999732971191,86953500,1220,1,0,0,0,-0.4999999999999998,0.8660254037844387,0.6889669190756866,0.7247927872291199
2015-05-06,15.362000465393066,79063500,1221,0,1,0,0,-0.4999999999999998,0.8660254037844387,0.5289640103269624,0.8486442574947509
2015-05-07,15.786666870117188,141838500,1222,0,0,1,0,-0.4999999999999998,0.8660254037844387,0.3473052528448203,0.9377521321470804
2015-05-08,15.77400016784668,70023000,1223,0,0,0,1,-0.4999999999999998,0.8660254037844387,0.1514277775045767,0.9884683243281114
2015-05-11,15.965999603271484,85084500,1224,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.4403941515576344,0.8978045395707416
2015-05-12,16.31599998474121,95451000,1225,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.6121059825476626,0.7907757369376989
2015-05-13,16.211999893188477,81603000,1226,0,1,0,0,-0.4999999999999998,0.8660254037844387,-0.7587581226927909,0.6513724827222223
2015-05-14,16.273332595825195,43438500,1227,0,0,1,0,-0.4999999999999998,0.8660254037844387,-0.8743466161445821,0.48530196253108104
2015-05-15,16.589332580566406,67914000,1228,0,0,0,1,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,0.29936312297335804
2015-05-18,16.583332061767578,50298000,1229,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,-0.2993631229733582
2015-05-19,16.47599983215332,55113000,1230,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.8743466161445822,-0.4853019625310808
2015-05-20,16.290000915527344,56334000,1231,0,1,0,0,-0.4999999999999998,0.8660254037844387,-0.7587581226927911,-0.651372482722222
2015-05-21,16.374666213989258,29559000,1232,0,0,1,0,-0.4999999999999998,0.8660254037844387,-0.6121059825476627,-0.7907757369376986
2015-05-22,16.51533317565918,33346500,1233,0,0,0,1,-0.4999999999999998,0.8660254037844387,-0.44039415155763423,-0.8978045395707417
2015-05-26,16.497333526611328,52480500,1234,1,0,0,0,-0.4999999999999998,0.8660254037844387,0.3473052528448203,-0.9377521321470804
2015-05-27,16.495332717895508,51123000,1235,0,1,0,0,-0.4999999999999998,0.8660254037844387,0.5289640103269624,-0.848644257494751
2015-05-28,16.76333236694336,54709500,1236,0,0,1,0,-0.4999999999999998,0.8660254037844387,0.6889669190756865,-0.72479278722912
2015-05-29,16.719999313354492,56839500,1237,0,0,0,1,-0.4999999999999998,0.8660254037844387,0.8207634412072763,-0.5712682150947924
2015-06-01,16.6299991607666,37576500,1238,0,0,0,0,-0.8660254037844387,0.49999999999999994,1.0,0.0
2015-06-02,16.55666732788086,32022000,1239,1,0,0,0,-0.8660254037844387,0.49999999999999994,0.9781476007338057,0.20791169081775931
2015-06-03,16.599332809448242,26722500,1240,0,1,0,0,-0.8660254037844387,0.49999999999999994,0.9135454576426009,0.40673664307580015
2015-06-04,16.39466667175293,36804000,1241,0,0,1,0,-0.8660254037844387,0.49999999999999994,0.8090169943749475,0.5877852522924731
2015-06-05,16.609333038330078,45330000,1242,0,0,0,1,-0.8660254037844387,0.49999999999999994,0.6691306063588582,0.7431448254773941
2015-06-08,17.086000442504883,75255000,1243,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.10452846326765346,0.9945218953682733
2015-06-09,17.066667556762695,39166500,1244,1,0,0,0,-0.8660254037844387,0.49999999999999994,-0.10452846326765333,0.9945218953682734
2015-06-10,16.713333129882812,51817500,1245,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.30901699437494734,0.9510565162951536
2015-06-11,16.76066780090332,30661500,1246,0,0,1,0,-0.8660254037844387,0.49999999999999994,-0.4999999999999998,0.8660254037844387
2015-06-12,16.71266746520996,21334500,1247,0,0,0,1,-0.8660254037844387,0.49999999999999994,-0.6691306063588579,0.7431448254773945
2015-06-15,16.691999435424805,32793000,1248,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.9781476007338057,0.20791169081775931
2015-06-16,16.874666213989258,29770500,1249,1,0,0,0,-0.8660254037844387,0.49999999999999994,-1.0,5.66553889764798e-16
2015-06-17,17.360666275024414,82693500,1250,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.9781476007338057,-0.20791169081775907
2015-06-18,17.459333419799805,41740500,1251,0,0,1,0,-0.8660254037844387,0.49999999999999994,-0.9135454576426009,-0.4067366430758002
2015-06-19,17.500667572021484,36945000,1252,0,0,0,1,-0.8660254037844387,0.49999999999999994,-0.8090169943749476,-0.587785252292473
2015-06-22,17.319332122802734,68416500,1253,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.30901699437494756,-0.9510565162951535
2015-06-23,17.844667434692383,58062000,1254,1,0,0,0,-0.8660254037844387,0.49999999999999994,-0.10452846326765423,-0.9945218953682733
2015-06-24,17.67799949645996,36184500,1255,0,1,0,0,-0.8660254037844387,0.49999999999999994,0.10452846326765299,-0.9945218953682734
2015-06-25,17.91933250427246,42738000,1256,0,0,1,0,-0.8660254037844387,0.49999999999999994,0.30901699437494723,-0.9510565162951536
2015-06-26,17.805999755859375,57576000,1257,0,0,0,1,-0.8660254037844387,0.49999999999999994,0.5000000000000001,-0.8660254037844386
2015-06-29,17.468000411987305,52183500,1258,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.913545457642601,-0.40673664307580015
2015-06-30,17.884000778198242,46303500,1259,1,0,0,0,-0.8660254037844387,0.49999999999999994,0.9781476007338057,-0.20791169081775898
2015-07-01,17.94333267211914,31518000,1260,0,1,0,0,-1.0,1.2246467991473532e-16,1.0,0.0
2015-07-02,18.667999267578125,107458500,1261,0,0,1,0,-1.0,1.2246467991473532e-16,0.9795299412524945,0.20129852008866006
2015-07-06,18.648000717163086,61828500,1262,0,0,0,0,-1.0,1.2246467991473532e-16,0.5289640103269624,0.8486442574947509
2015-07-07,17.858667373657227,91576500,1263,1,0,0,0,-1.0,1.2246467991473532e-16,0.3473052528448203,0.9377521321470804
2015-07-08,16.997333526611328,93316500,1264,0,1,0,0,-1.0,1.2246467991473532e-16,0.1514277775045767,0.9884683243281114
2015-07-09,17.19466781616211,50011500,1265,0,0,1,0,-1.0,1.2246467991473532e-16,-0.05064916883871264,0.9987165071710528
2015-07-10,17.27666664123535,39163500,1266,0,0,0,1,-1.0,1.2246467991473532e-16,-0.2506525322587204,0.9680771188662043
2015-07-13,17.477333068847656,44404500,1267,0,0,0,0,-1.0,1.2246467991473532e-16,-0.7587581226927909,0.6513724827222223
2015-07-14,17.709999084472656,28614000,1268,1,0,0,0,-1.0,1.2246467991473532e-16,-0.8743466161445821,0.48530196253108104
2015-07-15,17.542667388916016,30324000,1269,0,1,0,0,-1.0,1.2246467991473532e-16,-0.9541392564000488,0.29936312297335804
2015-07-16,17.778667449951172,24240000,1270,0,0,1,0,-1.0,1.2246467991473532e-16,-0.994869323391895,0.10116832198743272
2015-07-17,18.310667037963867,75061500,1271,0,0,0,1,-1.0,1.2246467991473532e-16,-0.9948693233918952,-0.10116832198743204
2015-07-20,18.817333221435547,74677500,1272,0,0,0,0,-1.0,1.2246467991473532e-16,-0.7587581226927911,-0.651372482722222
2015-07-21,17.784666061401367,91630500,1273,1,0,0,0,-1.0,1.2246467991473532e-16,-0.6121059825476627,-0.7907757369376986
2015-07-22,17.857999801635742,46575000,1274,0,1,0,0,-1.0,1.2246467991473532e-16,-0.44039415155763423,-0.8978045395707417
2015-07-23,17.81333351135254,33408000,1275,0,0,1,0,-1.0,1.2246467991473532e-16,-0.2506525322587213,-0.9680771188662041
2015-07-24,17.694000244140625,42547500,1276,0,0,0,1,-1.0,1.2246467991473532e-16,-0.05064916883871355,-0.9987165071710528
2015-07-27,16.867332458496094,70413000,1277,0,0,0,0,-1.0,1.2246467991473532e-16,0.5289640103269624,-0.848644257494751
2015-07-28,17.654666900634766,58437000,1278,1,0,0,0,-1.0,1.2246467991473532e-16,0.6889669190756865,-0.72479278722912
2015-07-29,17.58799934387207,41851500,1279,0,1,0,0,-1.0,1.2246467991473532e-16,0.8207634412072763,-0.5712682150947924
2015-07-30,17.785999298095703,30519000,1280,0,0,1,0,-1.0,1.2246467991473532e-16,0.9189578116202306,-0.3943558551133187
2015-07-31,17.74333381652832,33339000,1281,0,0,0,1,-1.0,1.2246467991473532e-16,0.9795299412524943,-0.20129852008866114
2015-08-03,17.332666397094727,38302500,1282,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,0.39435585511331855
2015-08-04,17.75200080871582,35287500,1283,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,0.5712682150947923
2015-08-05,18.0086669921875,93214500,1284,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.6889669190756866,0.7247927872291199
2015-08-06,16.408666610717773,219357000,1285,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.5289640103269624,0.8486442574947509
2015-08-07,16.167333602905273,76101000,1286,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,0.9377521321470804
2015-08-10,16.076000213623047,62788500,1287,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587204,0.9680771188662043
2015-08-11,15.824666976928711,63973500,1288,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.4403941515576344,0.8978045395707416
2015-08-12,15.878000259399414,55920000,1289,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.6121059825476626,0.7907757369376989
2015-08-13,16.167333602905273,70338000,1290,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.7587581226927909,0.6513724827222223
2015-08-14,16.209999084472656,65472000,1291,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.8743466161445821,0.48530196253108104
2015-08-17,16.999332427978516,107650500,1292,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.9948693233918952,-0.10116832198743204
2015-08-18,17.381332397460938,62925000,1293,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,-0.2993631229733582
2015-08-19,17.016666412353516,54064500,1294,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.8743466161445822,-0.4853019625310808
2015-08-20,16.14533233642578,73587000,1295,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.7587581226927911,-0.651372482722222
2015-08-21,15.38466739654541,98853000,1296,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.6121059825476627,-0.7907757369376986
2015-08-24,14.591333389282227,143724000,1297,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871355,-0.9987165071710528
2015-08-25,14.66866683959961,64909500,1298,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.15142777750457667,-0.9884683243281114
2015-08-26,14.989333152770996,74445000,1299,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,-0.9377521321470804
2015-08-27,16.19933319091797,114840000,1300,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.5289640103269624,-0.848644257494751
